-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
 APSMPC20    00F301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC21    00F401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC22    00F501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC23    00F601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC24    00F701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC26    00F801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC27    00F901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC29    00FA01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC30    00FB01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC31    00FC01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC32    00FD01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC35    00FE01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC40    00FF01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC56    010001  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPC57    010101  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPC58    010201  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPC59    010301  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPC60    010401  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPC61    010501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC62    010601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC63    010701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC64    010801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC65    010901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0APSMPC66    010A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC67    010B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC68    010C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC69    010D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC70    010E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC71    010F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC72    011001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC73    011101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC74    011201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPC75    011301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPDG1    011401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPDM1    011501  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM2    011601  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM3    011701  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM4    011801  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM5    011901  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM6    011A01  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM7    011B01  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM8    011C01  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDM9    011D01  PSB       04.312  07:19:10.06  00042304  7.1  00022720  00004864  00037440
 APSMPDP1    011E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPDP2    011F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD02    012001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD03    012101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD04    012201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD05    012301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD06    012401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD07    012501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD09    012601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD10    012701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD11    012801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD12    012901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD14    012A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD15    012B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD16    012C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD17    012D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD18    012E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD19    012F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD20    013001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD21    013101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD22    013201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD23    013301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD24    013401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD26    013501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD27    013601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD29    013701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD30    013801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD31    013901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD32    013A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD33    013B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0APSMPD35    013C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD40    013D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD56    013E01  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPD57    013F01  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPD58    014001  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPD59    014101  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPD60    014201  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPD61    014301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD62    014401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD63    014501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD64    014601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD65    014701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD66    014801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD67    014901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD68    014A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD69    014B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD70    014C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD71    014D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD72    014E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD73    014F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD74    015001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD75    015101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD81    015201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPD82    015301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEC1    015401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPED1    015501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPED2    015601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPED3    015701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEE1    015801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEE2    015901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEF2    015A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEH3    015B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEH4    015C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEI2    015D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEL1    015E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEM1    015F01  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPEM2    016001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEP1    016101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPER1    016201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPER3    016301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPER5    016401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPER6    016501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPER9    016601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPES1    016701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPES2    016801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPET1    016901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPET2    016A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPET3    016B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPET4    016C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPEW1    016D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0APSMPE10    016E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPE33    016F01  PSB       04.312  07:19:10.06  00040768  7.1  00022720  00004608  00036160
 APSMPFA1    017001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFC1    017101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFD1    017201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFD2    017301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFD3    017401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFE1    017501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFE2    017601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFF2    017701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFH1    017801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFH2    017901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFH3    017A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFH4    017B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFI2    017C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFL1    017D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFM2    017E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFR1    017F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFR5    018001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFR9    018101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFS1    018201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFS2    018301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFT4    018401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPFW1    018501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPF10    018601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGC1    018701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGD1    018801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGD3    018901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGE1    018A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGE2    018B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGF1    018C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGF2    018D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGH1    018E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGH2    018F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGH3    019001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGH4    019101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGI2    019201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGL1    019301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGL2    019401  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGM1    019501  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGM2    019601  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGR1    019701  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGR5    019801  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGR6    019901  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGR9    019A01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGS1    019B01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGS2    019C01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGT4    019D01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPGW1    019E01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPG10    019F01  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0APSMPHF2    01A001  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPHH3    01A101  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPHH4    01A201  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
 APSMPHR5    01A301  PSB       04.312  07:19:10.06  00041088  7.1  00022720  00004608  00036480
